,datetime,title,content
919,2019-06-20 22:17:32,,【 海南推出国际电竞港专项政策 将设立十亿基金支持 】 20日举行的海南·博鳌全球电竞运动领袖峰会上，海南省旅游和文化广电体育厅宣布了“海南国际电竞港专项政策”。在资金支持方面，海南生态园计划设立10亿覆盖产业全生命周期的电竞产业专项基金，用于支持电竞龙头企业做大做强、孵化电竞中小企业创新发展。研究机构认为，电竞已被官方认可作为一项体育运动。相比足球等成熟体育产业，电竞仍处在发展初期，有望成为增速最快的体育项目。相关公司有游族网络、完美世界、顺网科技。（上证资讯）
920,2019-06-20 22:16:42,,【一线城市纷纷加码垃圾分类 千亿级市场受关注】 据报道，北京市将积极推动垃圾分类立法。上海已经明文规定，混合投放垃圾最高要处以200元罚款，而北京也不会低于这个数。近年来，我国加速推行垃圾分类制度，46个重点城市先行先试，推进垃圾分类取得积极进展。据机构测算，垃圾分类相关投资将超过千亿元。鹏鹞环保在餐厨垃圾以及湿垃圾等固废处理方面均有涉及；易事特智能垃圾分类回收设备目前已在福建等省份进行销售；东江环保的分子公司每年处理市政固废量约260万吨。
921,2019-06-20 22:16:14,,【我国虚拟现实市场规模持续扩大 关键技术不断突破】工业和信息化部电子信息司副司长吴胜武20日说，我国虚拟现实关键技术不断突破，市场规模持续扩大。预计到2021年，我国虚拟现实市场规模将达到544.5亿元。工信部将支持虚拟现实制造业创新中心筹备建设，促进产业链关键环节提升，推动虚拟现实技术在制造、教育、文化等领域应用。相关概念股主要有丝路视觉、摩登大道、利达光电等。
922,2019-06-20 22:14:12,,瑞银：美联储情绪发生改变 7月料降息50个基点。
923,2019-06-20 22:11:11,,瑞银：将国际黄金6个月目标价上调25美元至1400美元/盎司；将国际黄金3个月交易价格区间上调25美元至1300-1400美元/盎司。
924,2019-06-20 22:09:47,,美国谘商会经济研究主管：谘商会领先指标暗示，今年年底经济增速可能会正常化，趋向于2%。 来自金融环境与消费者预期的积极改善弥补了市场价格与制造业疲软的影响。
925,2019-06-20 22:04:23,,美股黄金板块拉涨2.85%，哈莫尼黄金涨8%，巴里克黄金涨幅扩大至5%，纽蒙特矿业涨4%。
926,2019-06-20 22:02:33,,10年期美债收益率跌至2.00%整数关口下方，目前报1.9957%，日内下跌2.76个基点。亚市早盘，10年期美债收益率一度跌至1.9719%。
927,2019-06-20 22:01:52,,美国5月谘商会领先指标环比 0%，预期 0.1%，前值 0.2%。
928,2019-06-20 22:01:40,,欧元区6月消费者信心指数初值 -7.2，预期 -6.5，前值 -6.5。
929,2019-06-20 22:01:19,,【 道明证券外汇策略师McCormick：美联储屈服于市场“霸凌” 】 美联储受到债市的“霸凌”而屈服，现正朝着降息的方向迈进，会对美元指数DXY造成明显的冲击。目前美联储的最新观点加强了我们对美元的看空观点，尤其是因为美联储比其他G10央行有着更多的政策宽松空间。衍生品市场定价显示美联储可能会在7月降息超过25个基点。我行预计目前到2020年底美联储将降息150个基点。
930,2019-06-20 21:54:52,,蔚来涨幅扩大，至9.12%。
931,2019-06-20 21:51:55,,  道明证券：预计美联储将在10月开始购债，此前预期为2020年第一季度。
932,2019-06-20 21:50:24,,  美元兑俄罗斯卢布USD/RUB自2018年8月1日以来首次触及63。
933,2019-06-20 21:48:49,,  信而富涨近10%，此前宣布退出P2P业务，向新的助贷业务模式转型。
934,2019-06-20 21:48:30,,京东涨幅扩大至3.24%。
935,2019-06-20 21:47:36,,  CNBC联合主播Faber预计美国司法部批准Sprint与T-Mobile US合并交易的可能性高达90%。
936,2019-06-20 21:46:28,,  Beyond Meat 涨1.91%。
937,2019-06-20 21:44:25,,  新浪微博涨2% 。
938,2019-06-20 21:38:48,,  在美上市的中国电商股走高，阿里巴巴集团涨2%，京东涨2.06%，拼多多涨3.63%。
939,2019-06-20 21:36:36,,  *ST华业：股票已连续10个交易日收盘价格均低于股票面值（即 1 元），公司股票可能将被终止上市 。
940,2019-06-20 21:36:00,,  芝商所和上海黄金交易所将推出新的黄金期货合约。
941,2019-06-20 21:33:26,,  标普500指数刷新历史高位，现涨0.97%。
942,2019-06-20 21:33:00,,蔚来汽车涨5.11%，连涨4个交易日。
943,2019-06-20 21:32:46,,  特斯拉跌2.21%，此前高盛将其目标价下调至158美元。
944,2019-06-20 21:32:35,,  科技股盘初走高，Facebook涨1.09%、苹果涨1.23%、谷歌A涨1.61%、奈飞涨0.9%、亚马逊涨1.04%。
945,2019-06-20 21:31:34,,  黄金矿业公司美股盘前拉涨，巴里克黄金涨3.45%，纽蒙特矿业涨2.94%，哈莫尼黄金涨3.96%。
946,2019-06-20 21:30:36,,美股全线高开， 道指涨0.84% ，标普500涨0.9%，纳指涨1.2%。甲骨文大涨5.6%，此前第四财季财报超预期，获多家投行上调目标价。
947,2019-06-20 21:27:38,,  欧元兑瑞郎EUR/CHF跌至1.1119下方，刷新2017年7月以来新低。
948,2019-06-20 21:15:57,,  中信出版：首次公开发行股票并在创业板上市网上路演公告。
949,2019-06-20 21:15:01,,【ST椰岛：股东签署表决权委托协议 实控人发生变更】 ST椰岛(600238)6月20日晚间公告，公司股东东方君盛将其持有的9341.05万股公司股份（占公司总股本的 20.84%）对应的表决权、提名和提案权、参会权、监督建议权以及除收益权等财产性权利之外其他权利委托王贵海行使，委托期限为24个月。本次表决权委托后，公司实际控制人变更为王贵海。
950,2019-06-20 21:14:37,,【香港证监会研究引入熔断机制并筹备实施港股实名制】香港证监会在昨日公布的《2018-19年报》提出，正与港交所研究是否为市场引入熔断机制，同时香港证监会也正在筹备实施港股全面实名制。鉴于国际标准及最佳作业手法不断演变，为确保香港拥有稳健和具有抵御能力的市场基建设施，香港证监会正与港交所共同检讨其市场波动调节机制，并研究是否为市场引入熔断机制。港交所将在适当时间就此事展开市场咨询。与此同时，香港证监会正在筹备实施投资者识别模式即投资者实名制。
951,2019-06-20 21:08:15,,  莱茵生物：在美国投建工业大麻提取及应用工程建设项目获备案。
952,2019-06-20 21:05:21,,【5家企业首发上会：3家过会 2家被否】记者从投行人士处获悉，今日首发上会的5家公司，3家成功过会，2家被否。具体为：南通海星电子股份有限公司、深圳科瑞技术股份有限公司、安福县海能实业股份有限公司首发获通过；广东申菱环境系统股份有限公司、北京生泰尔科技股份有限公司被否。
953,2019-06-20 21:04:01,,  WTI原油站上56美元/桶，日内涨逾4%；布伦特原油日内涨3.15%，现报63.79美元/桶。
954,2019-06-20 21:00:47,,国内期市夜盘开盘，燃油高开1%。
955,2019-06-20 21:00:01,,上交所：截至目前，共收到与科创板发行上市有关的投诉举报30余起，其中内容明确的投诉举报，已及时处理。对在审企业的相关质疑性报道，其中的合理内容已反映到审核问询中。
956,2019-06-20 20:56:40,,【上交所发布科创板在审企业媒体关注和信访举报处理的新闻问答】上交所：近日，本所审核机构关注到有媒体对安翰科技等在审公司的质疑性报道，目前相关企业的审核问询正在进行中。本所将督促发行人及保荐机构以审核问询回复专项核查等方式回应媒体关切，真实、准确、完整地披露信息。
957,2019-06-20 20:56:27,,【亿纬锂能：拟对子公司亿纬集能增资10.5亿元】 亿纬锂能(300014)6月20日晚间公告，为推动公司产业布局及战略规划的顺利实施，公司拟使用自有资金10.5亿元向亿纬集能增资。本次增资完成后，亿纬集能注册资本由7.18亿元增加至17.68亿元，公司投资额仍占亿纬集能总股本的100%。
958,2019-06-20 20:56:12,,  意大利总理孔特：我们应该改变欧盟财政规则以关注经济增长。意大利希望在公平的起点上与欧盟伙伴竞争。
959,2019-06-20 20:53:23,,加拿大IAMGOLD股价盘前一度涨18%，此前有报道称中国黄金据悉考虑竞购加拿大IAMGOLD。
960,2019-06-20 20:52:59,,中国黄金据悉考虑竞购加拿大的IAMGOLD。
961,2019-06-20 20:52:12,, 【首批鼓励仿制药品目录公示 利匹韦林等艾滋病用药纳入】6月20日起，第一批鼓励仿制药品目录建议清单在国家卫生健康委员会官网进行为期5天公示。首批清单包括儿童白血病常用药巯嘌呤、抗癌药甲氨蝶呤片、艾滋病用药利匹韦林等34种药品。（新京报）
962,2019-06-20 20:44:48,,  国际黄金短线下挫，现报1379.78美元/盎司；国际白银跌逾0.1美元，现报15.270美元/盎司。
963,2019-06-20 20:42:18,,  南非竞争委员会：批准拟议的交易条件，爱立信拟收购KATHREIN SE的天线和滤波器产品业务。
964,2019-06-20 20:39:46,,证监会：拟取消重组上市认定标准中的“净利润”指标，支持上市公司依托并购重组实现资源整合和产业升级。拟将“累计首次原则”的计算期间进一步缩短至36个月，引导收购人及其关联人控制公司后加快注入优质资产。促进创业板公司不断转型升级，拟支持符合国家战略的高新技术产业和战略性新兴产业相关资产在创业板重组上市。拟恢复重组上市配套融资，多渠道支持上市公司置入资产改善现金流、发挥协同效应。
965,2019-06-20 20:38:01,,  【证监会就修改《上市公司重大资产重组管理办法》公开征求意见】下一步，证监会将遵循“放松管制、加强监管、推进创新、改进服务”主线，不断推进市场化改革，强化对违法违规行为的监管。依托“三点一线”监管体系提升并购重组全链条监管效能，对并购重组“三高”问题持续从严监管，坚决打击恶意炒壳、内幕交易、操纵市场等违法违规行为，坚决遏制“忽悠式”重组、盲目跨界重组等市场乱象，强化中介机构监管，督促各交易主体归位尽责，支持上市公司通过并购重组提升内生动力，有效应对外部风险和挑战。
966,2019-06-20 20:37:18,,  上交所向太平洋下发问询函，要求嘉裕投资说明制定增持计划时的具体资金安排和筹措计划，相关延期的决策是否存在误导投资者的情况，并结合终止增持的具体原因，说明终止增持是否符合规定。
